id,xmin,ymin,xmax,ymax,direction,split,image_path
image_1465,867.4854469299316,223.4664478302002,977.1149253845216,417.9969038963318,1,train,data\train_data\image_1465.png
image_1467,-228.91074657440183,222.17581176757807,-156.4045214653015,389.769636631012,0,val,data\train_data\image_1467.png
image_1468,861.7876625061035,224.0487518310547,943.9732074737548,382.3656311035156,0,val,data\train_data\image_1468.png
image_1470,808.6958026885986,226.2672462463379,857.5200748443604,356.93498516082764,0,val,data\train_data\image_1470.png
image_1471,853.1853675842285,219.02041816711423,928.5617065429688,410.89475774765015,0,val,data\train_data\image_1471.png
image_1472,805.537919998169,221.44227409362796,937.856912612915,440.7239725589752,1,val,data\train_data\image_1472.png
image_1474,862.7940273284912,218.09213066101077,969.3336009979248,432.93014192581177,0,train,data\train_data\image_1474.png
image_1475,825.8269214630127,224.45616149902344,867.7087783813477,355.7382335662842,0,train,data\train_data\image_1475.png
image_1476,-246.91961288452148,226.21179962158203,-143.68324398994446,388.2281889915466,0,train,data\train_data\image_1476.png
image_1477,-263.7312054634094,213.9284553527832,-158.99903297424316,456.58457720279694,1,train,data\train_data\image_1477.png
image_1478,-229.5110034942627,221.4163818359375,-173.830908536911,389.1957941055298,0,train,data\train_data\image_1478.png
image_1479,815.5786514282227,224.6582355499268,845.3767490386963,355.4304447174072,1,train,data\train_data\image_1479.png
image_1480,-193.14767360687256,227.2614231109619,-105.2130389213562,375.5777325630188,1,train,data\train_data\image_1480.png
image_1481,805.9923076629639,224.1395893096924,840.8053207397461,360.0983896255493,1,train,data\train_data\image_1481.png
image_1482,-293.9716958999634,218.276180267334,-148.25055241584778,458.8339688777924,0,train,data\train_data\image_1482.png
image_1483,-173.024400472641,226.03069686889648,-101.42575979232788,375.1391091346741,0,train,data\train_data\image_1483.png
image_1485,898.624906539917,217.1825828552246,947.6454734802246,418.0151643753052,0,val,data\train_data\image_1485.png
image_1486,829.6753120422363,215.97872161865237,911.8927001953124,431.62157797813416,1,val,data\train_data\image_1486.png
image_1487,858.3913421630859,215.6928768157959,925.3122425079346,432.2617032527924,0,val,data\train_data\image_1487.png
image_1488,839.5365715026855,226.57646560668945,917.0080375671388,373.6097135543823,1,train,data\train_data\image_1488.png
image_1489,-238.41402769088745,226.7038097381592,-127.47125387191772,398.1887617111206,1,train,data\train_data\image_1489.png
image_1490,787.4148559570312,229.9916400909424,867.3227977752686,352.0833339691162,1,train,data\train_data\image_1490.png
image_1491,-234.84299898147583,221.9305076599121,-156.268812417984,405.1869382858277,1,train,data\train_data\image_1491.png
image_1492,-182.3101544380188,227.6749267578125,-95.00156879425047,363.421181678772,0,train,data\train_data\image_1492.png
image_1493,-217.9503607749939,220.89458847045896,-169.73485350608826,386.00610399246216,1,train,data\train_data\image_1493.png
image_1494,898.617353439331,218.09459114074707,1026.047601699829,439.444712638855,0,train,data\train_data\image_1494.png
image_1495,-186.35333776474,229.23326873779297,-102.97084093093872,359.0579857826233,1,val,data\train_data\image_1495.png
image_1497,-203.96485090255737,219.7956695556641,-151.90836668014526,401.8456497192383,1,train,data\train_data\image_1497.png
image_1498,-158.83874416351318,225.4494800567627,-126.556738615036,348.7358798980713,0,val,data\train_data\image_1498.png
image_1499,839.4176959991455,219.5959415435791,915.5996417999268,408.5839595794678,1,train,data\train_data\image_1499.png
image_1500,-176.9186568260193,228.46036338806152,-100.83045959472656,363.40624713897705,1,train,data\train_data\image_1500.png
image_1502,797.5165271759033,222.2342338562012,910.6310749053956,407.5230278968811,1,val,data\train_data\image_1502.png
image_1504,-203.48183870315552,217.2522773742676,-127.5387704372406,423.8320245742798,1,val,data\train_data\image_1504.png
image_1505,-230.7775855064392,217.29627990722656,-180.82354545593265,413.441876411438,0,train,data\train_data\image_1505.png
image_1506,-200.57719945907596,225.86026573181152,-132.31326341629028,361.72784948349,0,train,data\train_data\image_1506.png
image_1508,835.404167175293,225.8379783630371,895.9733390808105,365.2708616256714,0,train,data\train_data\image_1508.png
image_1509,-220.25645971298215,222.89890670776367,-110.05104660987854,405.56264781951904,1,train,data\train_data\image_1509.png
image_1510,-296.81936502456665,216.90806770324707,-214.93942022323608,435.96932435035706,1,val,data\train_data\image_1510.png
image_1511,842.7193450927734,221.60746955871585,916.8573188781738,388.9604606628418,1,train,data\train_data\image_1511.png
image_1513,-289.1563153266907,220.80804252624512,-188.0712389945984,411.0161652565002,0,train,data\train_data\image_1513.png
image_1515,-255.47892808914185,221.89794921875,-131.13698601722717,422.1337177753449,0,train,data\train_data\image_1515.png
image_1516,-266.4569091796875,220.9436264038086,-140.78645825386047,439.873054265976,1,train,data\train_data\image_1516.png
image_1518,-275.71988582611084,217.95923614501956,-177.23669171333313,443.01943922042847,1,train,data\train_data\image_1518.png
image_1519,-286.1000990867615,224.824031829834,-170.49080729484558,414.1345729827881,0,train,data\train_data\image_1519.png
image_1520,-255.48115968704224,220.5242862701416,-125.43771028518675,435.0478210449219,1,val,data\train_data\image_1520.png
image_1521,-252.8278541564941,222.64336013793945,-140.0852644443512,430.1177492141724,1,train,data\train_data\image_1521.png
image_1522,-306.85237169265747,223.56887245178223,-169.83773231506348,438.95463013648987,0,train,data\train_data\image_1522.png
image_1523,-189.3714451789856,223.9677276611328,-126.4705753326416,373.606409072876,1,train,data\train_data\image_1523.png
image_1524,802.7909088134766,228.5512580871582,890.7507133483887,367.835289478302,1,train,data\train_data\image_1524.png
image_1526,851.0966777801514,214.5920696258545,928.2959747314452,449.2140939235687,1,train,data\train_data\image_1526.png
image_1529,-165.79660892486572,227.6172771453857,-93.71962308883668,360.289291381836,0,train,data\train_data\image_1529.png
image_1530,847.9116725921631,216.13479042053223,948.5222339630128,452.76652777194977,0,train,data\train_data\image_1530.png
image_1531,809.2912101745605,229.12446403503415,894.9286079406738,359.420606136322,1,val,data\train_data\image_1531.png
image_1533,-260.5306434631348,224.5990695953369,-149.5821511745453,406.5462317466736,1,train,data\train_data\image_1533.png
image_1534,883.1764125823975,220.3134860992432,924.245023727417,389.7979893684387,0,train,data\train_data\image_1534.png
image_1535,-210.18856287002563,224.55249214172363,-149.35751080513,375.0902285575866,0,train,data\train_data\image_1535.png
image_1536,-203.6524486541748,221.4581813812256,-146.08914256095886,395.1460781097412,0,train,data\train_data\image_1536.png
image_1537,-259.0828514099121,223.7736930847168,-138.4123170375824,421.6203465461731,0,train,data\train_data\image_1537.png
image_1539,-279.9749422073364,224.34246444702148,-154.42776560783386,418.10372734069824,0,train,data\train_data\image_1539.png
image_1540,-230.82221746444705,215.54192924499512,-180.23646354675293,429.4535877704621,0,val,data\train_data\image_1540.png
image_1541,883.0870628356934,218.75322723388672,981.8392181396484,440.1963391304016,0,train,data\train_data\image_1541.png
image_1542,-172.83551931381226,221.2504711151123,-129.35575246810913,384.1362180709839,1,train,data\train_data\image_1542.png
image_1543,-174.8318874835968,221.99548149108887,-137.08601832389832,378.5011329650879,1,train,data\train_data\image_1543.png
image_1544,-178.3184266090393,223.18789863586423,-102.63928771018982,383.8837399482727,1,train,data\train_data\image_1544.png
image_1546,877.1194267272949,215.8363571166992,998.8065719604492,454.8652991056442,0,train,data\train_data\image_1546.png
image_1547,815.6637954711914,226.1060276031494,852.7859973907471,347.57736587524414,0,train,data\train_data\image_1547.png
image_1549,-142.66232013702393,225.5817165374756,-112.99957752227785,347.81611824035645,1,train,data\train_data\image_1549.png
image_1550,884.231014251709,215.068172454834,946.0227584838868,434.4404330253601,0,train,data\train_data\image_1550.png
image_1551,813.3154678344727,228.7713851928711,880.2560234069824,355.23931407928467,1,train,data\train_data\image_1551.png
image_1552,-226.63855075836184,226.633056640625,-138.35734248161316,383.10786628723145,1,train,data\train_data\image_1552.png
image_1553,835.3143882751465,220.33697509765625,899.6600246429443,397.2651877403259,1,train,data\train_data\image_1553.png
image_1554,834.9411106109619,221.4323463439941,916.5297889709472,397.2233953475952,1,train,data\train_data\image_1554.png
image_1555,-269.2234683036804,221.1739387512207,-173.6825180053711,402.5525512695313,0,train,data\train_data\image_1555.png
image_1556,-252.1302008628845,221.24200248718265,-144.8333215713501,415.5395712852478,1,train,data\train_data\image_1556.png
image_1557,-174.30081009864807,224.20055770874023,-111.19678974151611,366.6463556289673,0,train,data\train_data\image_1557.png
image_1558,854.9001789093018,222.32853317260745,894.1659164428711,373.5576572418213,0,train,data\train_data\image_1558.png
image_1559,-242.28050708770752,226.1793270111084,-149.4063377380371,386.00140476226807,0,val,data\train_data\image_1559.png
image_1560,822.3333549499512,228.5110893249512,893.2149982452393,356.59745597839355,0,train,data\train_data\image_1560.png
image_1561,801.2796020507812,221.21942901611328,944.884729385376,449.3488337993622,1,train,data\train_data\image_1561.png
image_1562,820.6857490539551,227.26022148132324,924.0773105621338,389.79062938690186,0,train,data\train_data\image_1562.png
image_1563,-287.92739152908325,215.5200710296631,-184.1563725471497,449.04312455654144,1,train,data\train_data\image_1563.png
image_1564,-235.3953194618225,217.58192443847656,-182.90148496627808,414.7176065444946,1,val,data\train_data\image_1564.png
image_1565,809.2634868621826,228.06476974487305,891.6110801696777,358.5676565170288,1,train,data\train_data\image_1565.png
image_1566,831.3337326049805,222.8108730316162,916.01806640625,390.271960735321,1,val,data\train_data\image_1566.png
image_1568,807.246208190918,224.4610252380371,874.7929859161377,367.983998298645,1,train,data\train_data\image_1568.png
image_1569,-228.3653998374939,227.12970161437988,-136.4156699180603,380.6404342651367,0,train,data\train_data\image_1569.png
image_1570,-263.55881452560425,218.13739204406735,-153.0016565322876,456.6181262731552,1,train,data\train_data\image_1570.png
image_1571,842.7178001403809,223.21625137329104,921.7315578460692,385.4595699310303,0,train,data\train_data\image_1571.png
image_1572,-202.5522494316101,225.45342826843265,-89.60916459560394,399.8866286277771,1,train,data\train_data\image_1572.png
image_1573,-285.53393840789795,217.1691646575928,-211.961932182312,429.1109230518341,0,train,data\train_data\image_1573.png
image_1575,811.9140243530273,221.38754272460935,922.487726211548,428.0351068973541,0,train,data\train_data\image_1575.png
image_1576,-225.4711675643921,215.89440727233887,-139.66827750205994,433.8060441017151,1,train,data\train_data\image_1576.png
image_1579,823.4389400482178,223.95539665222168,946.1268711090088,414.95930576324463,0,train,data\train_data\image_1579.png
image_1580,-181.07580184936523,219.5019569396973,-119.21467423439026,399.2385640144348,1,train,data\train_data\image_1580.png
image_1581,795.9959506988525,226.99139976501465,903.2637119293212,392.0178713798523,1,val,data\train_data\image_1581.png
image_1582,-209.76076126098636,219.93528747558597,-94.57302689552309,425.80269718170166,1,val,data\train_data\image_1582.png
image_1583,-240.47394275665283,217.45189094543457,-195.0536513328552,413.82823610305786,0,train,data\train_data\image_1583.png
image_1584,813.0451011657715,223.58589553833008,912.5071620941162,406.0387077331543,1,val,data\train_data\image_1584.png
image_1585,-162.47398495674133,225.0144329071045,-119.44950699806212,355.8461799621582,1,train,data\train_data\image_1585.png
image_1586,-296.9326615333557,219.16252517700195,-193.88062477111816,439.5084383487701,0,train,data\train_data\image_1586.png
image_1587,842.2433280944824,225.65169715881348,950.0454711914062,392.9920139312744,0,train,data\train_data\image_1587.png
image_1588,834.0574836730957,222.9592170715332,907.6417636871338,382.16242694854736,0,train,data\train_data\image_1588.png
image_1589,-147.87403464317322,228.12219047546387,-77.00475633144379,348.4640684127808,1,train,data\train_data\image_1589.png
image_1590,-217.45962381362915,226.79956817626956,-123.08358907699584,376.9698848724365,0,val,data\train_data\image_1590.png
image_1592,849.1823101043701,222.1594467163086,931.7974376678468,393.8773145675659,0,train,data\train_data\image_1592.png
image_1593,834.6610450744629,225.57605171203613,928.0126476287842,389.4819321632385,0,val,data\train_data\image_1593.png
image_1594,-218.28761100769043,222.4614849090576,-157.6145839691162,390.6817378997803,0,train,data\train_data\image_1594.png
image_1596,-226.13935947418213,225.48115158081052,-146.10687732696533,371.5064253807068,0,train,data\train_data\image_1596.png
image_1597,807.5704765319824,227.3482837677002,875.1958751678467,359.7335662841797,1,train,data\train_data\image_1597.png
image_1599,873.3308601379395,218.27400588989255,941.8115615844728,419.4341423511505,0,train,data\train_data\image_1599.png
